sample_id,Albany_sampleID,unknown RT 4.081766,unknown RT 4.148561,unknown RT 5.261918,unknown RT 5.349937,unknown RT 5.462593,"1,2-Propanediol, 2TMS derivative RT5.872253","Propanoic acid, 2-(methoxyimino)- RT6.55182",unknown RT 7.034156,unknown RT 7.600111,"2-Hydroxybutyric acid, 2TMS derivative RT7.639387",unknown RT 7.826556,Methylphenol RT8.024749,L-Leucine RT8.057321,"3-Hydroxybutyric acid, 2TMS derivative RT8.103591",C4H9NO2 RT8.262165_2-Aminobutyric acid 2TMS,3-hydroxyisovaleric acid 2TMS RT8.767878,2-Ketoisocaproic acid mo-tms RT8.802217,"L-Valine, 2TMS derivative RT8.840117",unknown RT 9.376246,"L-Serine, 2TMS derivative RT9.393601",unknown RT 9.514184,Phosphoric acid RT9.570223,"Glycerol, 3TMS derivative RT9.590666","L-Isoleucine, 2TMS derivative RT9.853387","L-Proline, 2TMS derivative RT9.926992","Glycine, 3TMS derivative RT10.031162","2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)- RT10.455827",unknown RT 10.88902,"L-Threonine, 3TMS derivative RT10.986218",Sugar RT11.180625,unknown RT 11.284935,unknown RT 11.546791,unknown RT 11.638228,unknown RT 11.786329,"Aspartic acid, 3TMS derivative RT11.991212",unknown RT 12.201671,unknown RT 12.281912,Sugar RT12.311732,Sugar RT12.405521,Salicylic acid,"L-Methionine, 2TMS derivative RT12.546672",L-Pyroglutamic acid RT12.572016,Iminodiacetic acid RT12.666785,unknown RT 12.819965,unknown RT 12.857088,"Creatinine, 3TMS Derivative RT12.941566","L-Threonic acid, tris(trimethylsilyl) ether, trimethylsilyl ester RT12.967171",unknown RT 13.237562,unknown RT 13.449509,"L-Glutamic acid, 3TMS derivative RT13.628483","Phenylalanine, 2TMS derivative RT13.727813","Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543",unknown RT 14.104802,unknown RT 14.193323,unknown RT 14.212299,unknown RT 14.46665,Sugar RT14.499155,"Indol-5-ol, 2TMS derivative RT14.572634",unknown RT 14.608491,Sugar RT14.65062,"Quinolinic acid, bis(trimethylsilyl) ester RT14.717184",Sugar RT14.882448,"L-Glutamine, 3TMS derivative RT15.188844","Phosphorylethanolamine, 4TMS derivative RT15.271004",Sugar RT15.498817,"Hypoxanthine, 2TMS RT15.51998 ",unknown RT 15.67915,Sugar RT15.948677,unknown RT 15.972121,unknown RT 16.00869,Sugar RT16.115755,Sugar RT16.206201,Sugar RT16.252331,Sugar RT16.3187,unknown RT 16.414903,unknown RT 16.503116,Sugar RT16.542108,"L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669",Sugar RT16.657726,unknown RT 16.698449,unknown RT 16.720675,"Tyrosine, 3TMS derivative RT16.755616",unknown RT 16.881142,Sugar RT16.902669,unknown RT 16.995233,Sugar RT17.084061,unknown RT 17.119627,unknown RT 17.204747,Sugar acid RT17.285215,Sugar RT17.51909,"Palmitic Acid, TMS derivative RT17.715581",Sugar RT17.885434,unknown RT 17.919809,unknown RT 17.941004,unknown RT 18.033807,Inositol RT18.082993,"Naproxen, TMS derivative RT18.090047",Uric acid RT18.13225,unknown RT 18.410997,unknown RT 18.478476,unknown RT 18.560954,L-Kynurenine RT18.688449,unknown RT 18.973435,"Tryptophan, 3TMS derivative RT19.033344",unknown RT 19.156262,Sugar RT19.222404,"Stearic acid, TMS derivative RT19.342316",Pseudo uridine penta-tms RT19.994184,Sugar RT22.861927,Cholesterol derivative RT25.501888,Sugar RT28.077994,Xylonic Acid Total,Gluconic Acid,Mevalonic acid,Glyceric Acid,Butyric Acid,"2,3-dihydroxyisovaleric Acid",2-hydroxy-3-methylbutryic acid,Pyruvic and Oxaloacetic Acids,Glucosamine 1P,Galactose 1P,Glycerol 3P,Glucose 1P and Mannose 1P,Succinic Acid Total,Malic Acid,Cyclic AMP,Citraconic and Itaconic Acids,Glucose 6P,Erythrose 4P,Fructose 6P,Mannose 6P,Fumaric Acid,Sedoheptulose 7P,AMP Total,6P Gluconic Acid,3-Deoxy-2-keto-6P-gluconic Acid,2P Glyceric and 3P Glyceric Acids,2-methylcitric Acid,Citric Acid,Isocitric Acid,Cis-Aconitic Acid,Phosphoenolpyruvic Acid,Trans-Aconitic Acid,ADP Total,"Fructose 1,6-bisP",GMP Total,"2,3-diP-glyceric Acid Total",ATP Total,GDP Total,GTP Total
38,C38,20.64750035,22.01979659,23.79282449,26.35023835,18.08101967,22.91538529,23.17031262,22.56422813,18.99380054,24.11598287,26.29195116,17.98063734,20.08661386,21.33495531,23.57169793,19.61209747,19.32805156,26.11822827,22.32652254,21.31653757,20.52904621,27.83758448,21.56900864,24.05566637,22.78848296,25.72639797,14.00276651,13.99181767,22.56831044,17.88490561,15.92815504,16.54129401,19.58465002,20.55293602,17.11407622,19.33814785,17.31921266,16.72126046,19.97472813,13.3077755,21.47171426,23.86471618,21.85003501,12.70501361,18.44040112,18.37206869,20.17469491,17.52251795,17.61725901,21.40131585,22.85176812,13.25937202,14.60738375,15.02596604,15.42994523,19.59329785,13.5369777,15.72434806,15.90389287,18.52610807,15.84568277,17.35442531,23.22438433,16.48198469,21.76872618,18.61424429,14.36099617,24.19091758,22.90499155,13.87284995,20.60522788,20.35702131,23.61900841,28.74765562,19.58146437,21.2561441,28.04612269,23.47125352,19.42670552,17.52135971,11.34861534,22.89030544,16.86734271,24.26688773,15.34558173,29.54585121,18.49273006,21.09446067,17.15538981,25.48591449,21.29695556,18.26521121,16.16376137,16.13347126,16.07090835,23.59722876,13.0359005,23.44593685,18.80968258,17.79094782,20.94449657,17.46960547,18.75411717,20.69721514,15.50706687,12.46201612,19.39122839,18.37601022,16.81010875,16.75197294,15.53553987,17.15560884,17.34082372,12.34429591,18.6800298,21.77956548,10.87651695,21.70556489,18.94306421,12.52649924,12.03960452,15.76020015,12.05324713,20.45763738,19.69029814,13.10819772,13.23631323,14.08679969,6.849898362,13.4252159,13.23332008,14.41864325,12.96217303,16.29670116,11.60733031,8.405141463,16.1713332,16.4252159,23.70767256,20.46762147,15.52955256,12.2644426,13.68825031,16.96578428,8.209453366,15.15955603,17.2137118,15.55074679,14.10328781,11.83762793
39,C39,20.84439125,21.36266252,23.65586964,27.24466473,16.38293788,22.02789967,21.15277319,20.90842055,19.5759611,23.47785016,26.32705187,19.34530902,19.80778242,26.50020788,21.64969346,18.75640363,17.57220503,25.47587536,20.64518151,20.86942419,21.05973408,29.13719548,23.87069904,24.08532592,23.06661539,25.06247228,16.72243726,15.37278944,21.74396629,19.70008936,17.10951348,17.96170369,18.54327299,21.46885569,20.80618691,19.86299383,20.06263307,19.95419066,23.1321258,14.08941737,21.40877057,23.94752443,20.7831314,16.41325231,21.38937503,21.48533154,19.28218687,22.97364112,21.06804336,19.59633686,23.18861104,20.23251022,18.18976871,15.28699727,18.54514332,18.65273256,20.43539182,15.09827093,18.73604433,22.08853037,19.12321007,20.64818152,23.19469641,16.93528081,23.35840468,18.03590505,13.93838131,21.11335164,21.83507155,18.15749138,21.74362982,21.23694468,23.13268046,30.44386597,19.5059886,21.0086596,27.63376865,22.409941,20.83592208,20.57177747,16.62236871,23.05994851,15.56336598,23.49930754,18.11049326,31.14164771,17.76554409,21.34889393,21.02244392,25.64998335,20.03238637,21.35640864,19.80269661,14.46558574,15.1718751,26.38793448,15.16924137,23.26973569,17.64432234,14.83638065,19.11625309,17.75874558,17.23763862,17.23693934,15.56573145,19.96142783,15.79055649,21.50661757,22.68025757,16.92025992,18.55043516,18.97980475,20.0950673,15.03617361,16.97701154,21.70977715,12.3553511,20.39623684,17.06381637,12.4767462,11.70994538,15.4020794,12.81378119,20.5068809,19.58233313,13.50183718,14.05324713,15.10328781,8.360213636,14.25856603,14.45763738,14.29490788,13.53867395,16.48305998,11.9068906,7.8008999,16.56718368,15.72067179,23.86702832,20.58233313,16.47199267,12.17367714,14.78851443,17.24190869,9.436170905,14.74188827,13.57459353,15.13169622,14.544723,11.16741815
40,C40,21.1188452,21.96704615,22.92617136,25.99383629,16.05036474,21.94993601,22.03425345,21.67706937,18.09199276,23.57574423,26.36556564,18.88940821,20.14090071,24.9486875,22.64326975,19.74170334,18.46167223,25.98398089,20.28944277,20.8976081,21.1120401,27.80578035,26.43267509,24.2546693,22.57168593,25.29797464,15.23355272,14.22841971,22.2758614,18.16622493,15.60663899,16.88038761,18.84711188,21.03487445,20.59410308,19.52974704,19.6507176,17.34026298,19.71311416,20.64735492,21.32364414,23.73814483,20.53752412,13.18487406,20.95131295,18.69197674,17.95851841,21.28125699,20.37912568,20.95383783,23.2282961,14.45057741,14.85475642,15.34236991,17.78316204,19.25543566,17.92258068,13.35889357,18.05597376,18.52235257,14.09641414,18.35886209,23.43625067,17.59594185,22.93726879,18.30037318,14.10597929,21.34882385,22.38666786,16.97275487,21.73805701,21.1876344,23.95761517,29.1043384,20.00511377,21.68923078,27.53068673,23.6789161,21.2801581,18.52367086,16.93121256,23.13635481,16.64508651,23.30526183,14.68322824,29.92853559,19.18652758,20.86110804,16.74731032,25.19459552,20.11579348,19.59667947,18.943992,14.7505522,15.14810865,23.62646027,16.23370111,21.68810944,17.93814631,18.33874029,19.3304265,15.3302254,17.81525029,18.7159385,15.48999873,12.88371869,17.16304488,18.37009288,18.18200377,17.19521526,16.86058866,16.11146174,16.73396861,12.9403136,16.90829879,21.78755827,11.22881869,19.89504269,17.4252159,10.63481105,11.10328781,15.45121111,11.79766153,20.17035543,18.65578226,11.77725532,13.35810171,14.44475609,10.02236781,13.37177664,13.67727919,13.67727919,13.74188827,16.05748412,12.2227949,5.857980995,16.9881521,13.65508345,22.94770827,19.70218622,15.63254088,12.54592977,12.37177664,17.34948858,6.880638366,14.00140819,15.79106111,15.2511865,14.81378119,10.94397991
41,C41,19.83559799,21.40110517,23.09668701,27.56676546,17.09066582,22.67850122,21.76216043,22.20222166,19.82646611,24.19449756,26.49522629,20.6998911,19.9050242,26.86178223,21.78109427,19.18371591,18.20197262,25.56170311,20.52068504,20.47116564,21.00772655,28.49508147,22.89551564,24.12035684,21.10086513,24.56087253,17.34005115,15.48237836,20.74717746,19.03690145,17.55099108,17.69256153,19.03687514,21.35927238,20.23362978,18.14269843,20.50250647,18.86320442,21.95717239,13.95894346,20.50074512,23.69933484,20.59341331,15.21342392,20.8642148,18.88435271,18.66180036,21.49364348,20.50595916,19.25933013,23.44543941,18.24547173,16.86496064,15.70026273,17.65031884,17.76332278,18.3560628,17.92714199,17.96523089,20.50641677,18.22280632,19.96592738,21.91937704,13.17542121,24.19879083,18.57893486,14.18343628,23.89421109,21.77914179,17.70669841,19.94388351,19.65264159,24.69355282,30.00743787,19.57796785,21.20848811,27.82300778,22.88446537,21.4074413,20.73859917,15.2349567,23.22520904,15.4977923,23.77162701,16.93172042,30.79810322,19.94062244,21.48660309,18.09633579,26.00297002,21.64100692,21.61627448,19.23813253,16.34907514,16.80498927,25.17402318,13.46774833,24.82444324,17.80991319,18.88301486,19.53497476,18.22289854,18.85935403,13.92585326,15.62846671,19.48398498,18.2413731,20.59426149,20.56943893,17.46204639,17.50892473,17.47357892,17.97701154,14.40540742,17.48148412,22.03590523,12.41468524,20.59149313,17.54321311,13.07347215,11.41468524,15.78596325,11.61194694,20.4169954,18.59149313,13.09176594,13.87267488,14.63820963,11.31628153,13.85330956,13.85330956,13.666224,12.99081308,14.99700302,11.78953364,6.906890596,15.72866458,14.69370474,23.57542476,20.45763738,16.60964047,12.43306377,14.07848442,16.55074679,8.599912842,13.50183718,14.46403515,15.10328781,14.16741815,10.9068906
42,C42,21.90699435,21.95419919,23.57665643,27.49671679,18.64433132,21.38740797,22.37157195,20.90368806,21.19846582,20.85173525,26.1604747,19.475951,19.26176281,20.48361264,21.16251199,17.94664425,17.16727225,25.06887036,19.9335518,21.38371519,21.0096925,28.52080941,22.03840253,23.02695212,21.17045944,25.61636862,18.97289926,16.77180057,22.04609957,18.27008794,18.58960531,18.72218178,19.14290478,20.39908223,20.5611664,19.53022746,18.55914695,19.80640702,21.82895828,13.20374163,20.72395079,23.8469474,21.12859484,16.13842155,19.17918508,17.9223878,19.96538953,21.63339899,18.25507733,23.71063546,22.68240439,19.9715651,18.4695268,15.20292578,17.56644978,18.79524843,19.69655105,19.14283736,18.22098126,22.5716085,18.34992444,20.87445934,23.11483457,17.48753445,20.59042526,18.07468781,14.32994864,24.386282,22.32095975,16.61353969,22.48323325,22.0406816,22.84875201,27.15715205,19.6612574,21.47226295,26.60968901,23.73268633,19.8129691,20.56652031,19.06335479,23.46211793,16.1521384,22.38855519,17.77700036,28.00245933,14.93082025,19.71637892,18.93971957,24.58400588,21.19341435,18.11084679,18.44247379,14.68311313,14.58478229,24.66742391,16.86733373,25.17109415,17.76956858,18.70144733,19.5714187,17.64350377,17.28274137,19.65851063,15.53048785,17.83296115,19.26724486,21.03519615,19.85367477,16.64281703,17.14317722,19.40041251,19.30117464,14.20609861,18.20418902,18.08472536,14.53259944,18.77635592,17.84230123,12.11958962,11.84549005,15.28771238,11.85720347,18.59877948,19.23022688,13.10656294,15.11958962,14.14370208,10.82177398,12.99964774,12.53867395,13.26883437,12.92369888,15.25488099,13.37177664,9.174925683,16.18495281,16.5995061,22.80538177,19.31229802,15.26590801,12.28193003,13.93847694,16.46083981,10.00842862,14.05324713,13.20762447,15.05324713,14.39204904,11.65284497
43,C43,20.52864512,22.37659672,23.41801918,27.3556305,17.03658254,22.15165324,22.43888123,21.92567377,19.5335574,23.25441684,27.64244537,17.34513252,19.00916383,22.70610558,21.03625543,18.12741138,17.97410857,25.33490302,21.01008595,20.56299081,21.10207782,28.5021192,22.79718466,23.11474907,21.84154721,24.799838,16.88406318,15.31962806,21.32025589,18.33245254,18.38568329,17.61430146,17.25538322,21.54031358,18.95053697,18.76701202,18.01599818,18.57993776,21.12676081,13.96836793,19.98854883,23.2875321,20.73837717,13.64342729,18.49137467,18.44550582,19.46408914,19.00264627,17.74990113,21.65014508,23.14885571,18.71481695,15.22149438,15.83442083,16.17357252,19.21744704,20.06702909,17.18064094,15.71655866,19.74887482,16.6776007,18.88744644,23.36654094,16.89602637,22.31597605,18.42652903,13.55138332,24.08613459,21.53918434,15.08529065,21.69717819,21.1418321,24.11830367,28.67678833,19.53736761,21.25685985,27.85994569,21.93369927,19.49493512,19.3228218,14.03539852,22.69497698,16.25225119,23.98683522,16.81349805,29.42987596,15.17281519,20.94728501,18.0464936,25.77014136,21.66246259,19.03088202,17.46057349,15.41337929,15.67209747,22.92996705,13.0483052,23.71033935,18.09053642,18.06898062,20.07509096,16.85934249,18.29018248,19.80862936,15.6276151,13.44712455,19.7006728,19.41249336,19.71963892,16.46734805,17.19769029,17.2137118,18.11044253,12.85525783,17.68688347,21.77555241,11.36084708,20.3321065,18.28771238,12.47927503,12.60037755,17.04259988,12.34983409,20.8499548,19.93156857,14.00140819,14.05324713,14.62113611,9.017291234,13.8917837,13.78340754,14.99258434,14.13570929,16.93156857,11.85330956,8.027905997,16.97701154,15.64948074,23.63200829,20.84230123,16.99920729,12.89935692,14.0617087,17.3836368,10.63481105,15.53259944,15.0145436,16.05959796,14.87747587,12.37449615
44,C44,20.88355063,22.99060776,22.63505228,25.95313926,18.44802427,22.64095886,21.92724218,21.93261355,18.6330069,23.19811678,25.53796658,12.75672137,19.61038648,21.92195342,20.94486008,18.54051573,17.6291178,24.51525912,19.81380018,21.42826386,20.87339779,28.34274865,21.3690542,21.75447391,15.03174256,23.75855781,12.62960182,14.72452928,19.187803,18.15048047,15.94134228,16.02287191,17.56616286,21.43212486,20.48401177,17.53611836,20.37691779,16.44784183,19.54479938,12.45610742,18.92131351,23.26313326,19.77015081,12.79017551,19.84099485,16.90330659,17.18901466,20.55277396,19.49665486,19.05346338,21.84977493,15.02346265,13.93444595,16.24889208,17.27909261,17.27274038,19.54337112,12.8200791,17.22289521,18.38363036,15.47175628,17.80985389,17.79339901,12.82657208,23.9942952,17.73026478,13.90763715,19.93502668,21.1356717,14.09884224,20.01685927,19.60639945,23.85355775,30.28053545,19.99463167,21.65403874,27.56692166,21.12161013,12.6121879,18.33803436,12.92218681,22.09187099,15.73420588,23.29884154,15.51183192,30.97131994,12.2607475,21.12303781,16.22116323,25.29401206,20.94988632,20.08166995,17.01205835,15.04523801,15.92195646,22.38796496,13.46802325,21.18779715,17.94155852,17.83558974,19.86496482,16.21899469,18.32465274,19.76362591,22.52006392,19.35344636,19.22026055,18.54175305,12.16729994,16.3286062,15.53264093,17.19460298,17.99369028,13.666224,17.58049413,22.4092459,11.63481105,22.14258076,18.99645142,12.92925841,13.09671515,17.44960006,13.38532318,21.19460298,19.8530049,13.67727919,14.55074679,15.10328781,11.18611424,14.63254088,14.90595104,15.0145436,14.04473563,16.47516343,12.30492167,9.743151394,17.02106672,14.99258434,24.01903141,20.77956548,16.89652162,13.57459353,13.9199806,17.6800298,10.40939094,14.93847694,15.89415461,15.76538971,15.05748412,11.64835758
45,C45,21.33439851,21.56573424,22.80872843,26.32944748,20.63777751,21.63579327,21.91175358,21.28076324,18.17291564,22.68837095,26.52140466,19.00342654,19.94403016,21.72698886,21.8683047,19.19271115,18.23443215,25.96918897,20.2965719,21.23228122,20.87983507,28.39143988,20.90728767,24.18138723,23.23122715,25.25176625,15.26762294,14.7558273,21.94786804,18.60644784,16.18523193,16.18205643,18.67586513,21.50488753,21.37144443,19.48572854,20.7513901,16.22604103,19.84422943,13.4765995,21.21672959,23.79276855,20.59105449,12.78132666,21.85272814,18.70847153,18.665979,22.34879422,21.11189551,21.54056949,23.04853514,16.62959679,14.17279864,14.75058037,18.95916785,19.02025422,14.95995413,14.88278932,18.61811569,18.42156099,14.47885307,17.42104099,22.89296237,12.80010138,22.4660338,18.47230981,13.75949077,24.70970846,22.84057877,14.81055174,21.73750604,21.18503459,22.6833069,28.89939511,19.93333859,21.56832322,26.60758117,23.91051092,16.71348101,17.37247739,16.98521542,23.26268933,16.38140827,21.65957888,14.75096015,29.69131235,20.17305651,20.20462629,16.18895676,24.43912132,20.74532829,19.6732747,19.333815,15.11772969,15.43390056,22.02711301,16.49280484,21.91135981,17.95874972,15.29884519,19.24377497,16.14576,17.91185948,20.30205438,15.33003216,18.55450407,18.78917114,18.40929389,12.4553225,18.21690427,15.98043401,16.4398958,16.73396861,13.00667672,17.49716575,22.0918434,11.39874369,19.40872778,17.81127434,11.05663772,11.43567026,15.89415461,12.05663772,20.44758372,19.09764125,12.55554777,13.70994538,14.95219522,11.07012094,13.67727919,15.10738056,14.03617361,12.80372753,17.97140883,11.73555602,6.894817763,18.75694717,15.87747587,22.82880899,19.56755507,15.52037314,13.666224,12.16113188,17.35810171,9.731319031,15.17523765,18.6311202,15.46722343,14.8917837,11.4252159
46,C46,21.22686205,22.31431774,22.82710038,25.86990102,17.39268314,23.05207922,21.55788467,23.41648275,17.52286709,22.66727145,27.29763865,19.09450188,19.92992983,22.12376163,21.89388565,17.36423317,19.20335352,25.74436921,20.52814272,20.9583126,20.35754394,28.56945084,22.7054696,23.58911328,20.97435074,25.02408429,11.08964204,13.82822568,21.59835813,17.87949875,14.82408391,14.85918206,18.27695433,20.88719919,18.38516292,18.13759666,16.30091059,15.80609679,19.39905806,11.70590362,20.14523923,24.24127033,20.6189632,12.51384452,17.36252092,17.49111166,18.14662848,18.22833865,16.72962903,20.70345903,22.59721707,13.4993132,13.4437,17.02842981,15.0962388,19.27116999,15.88854395,12.57771008,14.44217,17.82060506,13.29904883,17.25741131,21.95362787,16.69659763,19.87148983,18.10379963,13.64967866,18.67341769,22.52394849,13.36402679,19.57195556,19.14368191,23.4536935,26.13421615,19.16532588,20.80021943,27.06047035,22.88883211,18.02747355,16.76858827,9.578635414,22.7766438,15.73350874,23.00382448,15.74784604,27.11728316,12.79330018,19.91366974,16.1897574,23.99464561,22.69088881,11.94902138,14.49459026,16.85968024,16.82732784,22.64969162,11.91799694,23.23087815,17.64102161,17.67794733,19.7145404,14.79061531,19.65470924,21.66873438,15.51480891,15.56739323,20.28439232,17.48148439,15.84082871,16.45986298,16.55334798,16.2022769,17.02106672,11.76901132,16.97701154,21.3321065,10.8917837,18.53943147,17.78596325,9.980139578,12.41204051,16.55524818,12.7077905,20.32113538,18.66275181,13.01889562,14.05324713,14.34429591,8.365466917,13.48934624,12.57695666,14.19075065,12.62113611,16.30919211,11.80976813,8.339850003,16.54773804,15.183015,23.77956548,19.61683598,15.58049413,12.81578354,12.5863707,17.73396861,8.87036472,15.18688801,13.74188827,15.77313921,14.80876312,12.01541505
47,C47,22.28877903,21.40824571,23.24221473,26.79629404,18.14085159,22.00560064,22.22921721,21.48160106,19.2377902,21.42512554,26.93244001,17.92536605,19.33756369,20.19799482,20.93573509,18.80966942,17.49294949,25.3886906,20.99172979,20.84127441,21.22994234,27.39021936,20.32869979,22.97222667,22.15278521,25.39320373,17.73801388,14.88377265,21.73218356,17.24746725,17.14015858,16.93670985,18.79029407,21.11431853,19.21729334,18.69787187,17.42971254,17.70858771,20.61877496,14.18844735,20.75406211,24.02386215,21.46433458,13.48925147,18.34061063,17.60968635,18.4664664,20.29190506,17.57220275,21.80721713,23.80502219,19.15854709,15.13052296,15.74596214,15.59882536,19.32311291,18.55401548,18.09581852,16.1317353,19.57377982,15.86398001,17.66022866,22.73185766,12.82315217,21.64335922,18.24917661,14.11127203,24.27556392,22.36939439,15.56835368,22.88954767,22.41563944,23.70854508,28.06714895,19.95658257,21.63106272,27.65854953,22.35229302,19.17214101,18.41707004,17.26239887,22.32867822,16.28602438,23.63099902,15.76352949,28.86415641,17.37262476,20.7140673,17.84728233,25.53905014,20.64228948,18.20944388,15.56842873,14.82425736,15.11243113,21.25325622,18.13129597,23.13662752,18.47297694,18.39787714,20.0828106,17.46250248,17.68625353,20.19349922,14.59740911,17.4008084,19.02019306,18.97286562,19.80094204,16.40627718,16.900336,17.82376528,18.65927124,12.87459719,18.08472536,21.45261931,12.14529533,18.40457614,18.50105966,12.40673648,12.19537221,17.0101784,12.28193003,20.47753694,19.44960006,13.48934624,15.0101784,14.24376903,7.21989834,13.56271943,13.02410078,14.33734315,13.28771238,15.85574448,12.26737193,7.442943496,16.73396861,16.76020015,23.01563283,19.74221732,15.70725127,12.91251514,13.34429591,17.23257083,9.736401931,15.28048081,15.37177664,16.43827206,14.64948074,12.53381639
48,C48,21.00852144,21.45024625,23.59470883,27.77711283,20.58593035,22.06621197,22.57204993,21.16147233,20.49327839,23.02533675,26.56988455,18.32588329,18.09649828,21.0490087,21.35463268,19.82333882,16.96751976,24.42426232,21.42854457,20.26838761,20.62434726,29.30536276,23.54015756,22.43080623,22.29664597,24.22386996,19.6329892,17.1960207,21.82386487,20.28910513,18.41512978,18.01403408,17.21739326,20.95444784,22.78713706,19.38920815,20.85892423,19.90088886,22.20811393,13.15719141,20.50459164,23.6286227,20.86358666,16.14121303,21.57247507,20.38682351,20.98259392,24.08148557,20.82411508,20.8503022,22.21930235,18.42025222,18.15587897,14.81749178,19.42145922,17.91522088,21.94322347,15.80436876,19.94042358,21.74827254,18.92905518,22.23608322,22.84960723,12.75918609,23.29209044,19.13740938,16.07520778,22.91626305,21.29421234,11.23334948,18.78684808,19.25154933,22.61204616,29.88417112,19.19224162,20.72134145,26.24969275,20.94674135,19.74956695,21.20341121,15.08184286,21.69928603,15.62546322,22.45019363,18.22688974,30.700589,17.50213148,20.5443312,19.21691424,24.62797802,21.74371378,21.8385243,21.08125939,13.90571399,14.73349487,23.5355099,15.21115625,23.85991448,17.73117215,18.82855414,20.16178102,17.02265016,17.33579106,16.00570312,15.69136702,21.36844976,19.4572868,21.79795774,19.484909,16.43674864,13.41624746,20.17035543,19.89652162,15.32333629,18.97701154,22.36452798,14.45121111,22.35917474,19.23257083,13.60964047,13.50183718,17.63820963,13.51422091,21.61862926,20.2649923,14.34429591,15.00579996,15.44798721,11.46147945,15.33734315,15.0101784,15.41534566,14.31628153,16.5219071,12.54592977,10.2644426,17.1155314,18.02106672,24.82880899,21.51171405,17.5878361,13.73131903,16.10942259,17.39204904,10.44086917,14.64948074,15.5980525,15.85330956,14.90595104,11.58402294
49,C49,21.2876608,21.32256623,23.30056471,26.54697397,19.12701272,21.52471672,21.91016728,21.15126704,19.82567917,21.56642434,27.0897373,21.75841776,19.17516382,20.10470648,20.38311861,19.75213835,17.06718527,25.17864701,21.62094399,19.87547021,20.3957982,28.02491427,21.06206603,23.22297033,22.30061357,24.20814295,19.26854938,14.97234232,22.13838096,18.0034359,17.28836602,17.49653464,18.47423996,21.31667865,20.66082969,19.19237641,20.30058775,17.86721893,20.44908261,13.62273728,19.67750186,22.65955626,20.51559359,13.67927538,21.12162478,18.42435138,19.67504869,21.58259583,20.59345569,22.33446388,22.47033058,14.73437867,16.50835619,15.36234314,17.75688509,18.7473152,18.09103102,18.01997126,18.76377514,19.4740345,17.13190614,19.58554529,22.91309151,16.95778202,22.60736174,17.7964044,13.86936846,23.23865972,22.06541373,13.40182656,19.20267157,17.66247304,23.50999804,28.80340548,19.91762144,21.59514546,27.01637709,21.55413208,14.91481604,20.10710256,13.88077226,18.77405548,16.38418462,22.96927909,16.98064458,29.60819702,18.85027624,20.41939219,18.34500451,25.08169823,21.25599088,19.78889878,18.98784512,13.96459335,14.20664964,22.05904163,12.70914737,17.83437731,17.8251612,18.5557326,19.27530478,17.66680863,17.51286272,18.33225419,15.75446727,13.66739447,19.56668979,19.07258071,18.35571885,17.95680199,16.97845575,18.46961002,19.36238907,14.41204051,18.94592386,22.11426087,12.73555602,19.524205,19.09248876,12.83762793,13.38532318,17.30563429,13.83368075,21.68431716,19.78116758,15.00579996,14.31628153,15.4252159,11.63026713,14.747144,14.16741815,15.0145436,15.48620653,17.29670116,13.64385619,11.02236781,17.73396861,17.97140883,23.64306348,20.78755827,16.49404303,13.98370619,14.11958962,18.74386141,10.71424552,15.40540742,14.80876312,17.40872778,16.37007435,13.35810171
